loan_id,performance_month,ending_balance_usd,scheduled_payment_usd,payment_made_usd,days_past_due,delinquency_status
LN506487,2025-05-01,15432.34,419.91,419.91,0,Current
LN506487,2025-06-01,15110.68,419.91,419.91,0,Current
LN506487,2025-07-01,14786.98,419.91,419.91,0,Current
LN506487,2025-08-01,14461.21,419.91,419.91,0,Current
LN506487,2025-09-01,14133.37,419.91,419.91,0,Current
LN506487,2025-10-01,13803.44,419.91,419.91,0,Current
LN506487,2025-11-01,13471.42,419.91,419.91,0,Current
LN506487,2025-12-01,13137.27,419.91,419.91,0,Current
LN506488,2024-07-01,25760.09,594.51,594.51,0,Current
LN506488,2024-08-01,25446.79,594.51,594.51,0,Current
LN506488,2024-09-01,25130.08,594.51,594.51,0,Current
LN506488,2024-10-01,24809.9,594.51,594.51,0,Current
LN506488,2024-11-01,24486.23,594.51,594.51,0,Current
LN506488,2024-12-01,24159.03,594.51,594.51,0,Current
LN506488,2025-01-01,23828.26,594.51,594.51,0,Current
LN506488,2025-02-01,23493.87,594.51,594.51,0,Current
LN506488,2025-03-01,23155.84,594.51,594.51,0,Current
LN506488,2025-04-01,22814.11,594.51,594.51,0,Current
LN506488,2025-05-01,22468.66,594.51,594.51,0,Current
LN506488,2025-06-01,22119.43,594.51,594.51,0,Current
LN506488,2025-07-01,21766.39,594.51,594.51,0,Current
LN506488,2025-08-01,21409.5,594.51,594.51,0,Current
LN506488,2025-09-01,21048.71,594.51,594.51,0,Current
LN506488,2025-10-01,20683.98,594.51,594.51,0,Current
LN506488,2025-11-01,20315.27,594.51,594.51,0,Current
LN506488,2025-12-01,19942.53,594.51,594.51,0,Current
LN506489,2024-05-01,5011.34,184.56,184.56,0,Current
LN506489,2024-06-01,4901.08,184.56,184.56,0,Current
LN506489,2024-07-01,4789.18,184.56,184.56,0,Current
LN506489,2024-08-01,4675.62,184.56,184.56,0,Current
LN506489,2024-09-01,4560.37,184.56,184.56,0,Current
LN506489,2024-10-01,4443.42,184.56,184.56,0,Current
LN506489,2024-11-01,4324.73,184.56,184.56,0,Current
LN506489,2024-12-01,4204.29,184.56,184.56,0,Current
LN506489,2025-01-01,4082.06,184.56,184.56,0,Current
LN506489,2025-02-01,3958.01,184.56,184.56,0,Current
LN506489,2025-03-01,3832.13,184.56,184.56,0,Current
LN506489,2025-04-01,3704.38,184.56,184.56,0,Current
LN506489,2025-05-01,3574.74,184.56,184.56,0,Current
LN506489,2025-06-01,3443.17,184.56,184.56,0,Current
LN506489,2025-07-01,3309.66,184.56,184.56,0,Current
LN506489,2025-08-01,3174.16,184.56,184.56,0,Current
LN506489,2025-09-01,3036.66,184.56,184.56,0,Current
LN506489,2025-10-01,2897.12,184.56,184.56,0,Current
LN506489,2025-11-01,2755.51,184.56,184.56,0,Current
LN506489,2025-12-01,2611.8,184.56,184.56,0,Current
LN506490,2025-05-01,11210.17,403.3,403.3,0,Current
LN506490,2025-06-01,10956.99,403.3,403.3,0,Current
LN506490,2025-07-01,10700.42,403.3,403.3,0,Current
LN506490,2025-08-01,10440.42,403.3,403.3,0,Current
LN506490,2025-09-01,10176.93,403.3,403.3,0,Current
LN506490,2025-10-01,9909.92,403.3,403.3,0,Current
LN506490,2025-11-01,10042.63,403.3,0.0,30,30DPD
LN506490,2025-12-01,10177.12,403.3,0.0,60,60DPD
LN506491,2025-07-01,32668.3,788.28,788.28,0,Current
LN506491,2025-08-01,32291.91,788.28,788.28,0,Current
LN506491,2025-09-01,31910.78,788.28,788.28,0,Current
LN506491,2025-10-01,31524.84,788.28,788.28,0,Current
LN506491,2025-11-01,31134.04,788.28,788.28,0,Current
LN506491,2025-12-01,30738.31,788.28,788.28,0,Current
LN506492,2025-02-01,22091.01,1035.87,1035.87,0,Current
LN506492,2025-03-01,21196.34,1035.87,1035.87,0,Current
LN506492,2025-04-01,20295.95,1035.87,1035.87,0,Current
LN506492,2025-05-01,19389.8,1035.87,1035.87,0,Current
LN506492,2025-06-01,18477.87,1035.87,1035.87,0,Current
LN506492,2025-07-01,17560.1,1035.87,1035.87,0,Current
LN506492,2025-08-01,16636.47,1035.87,1035.87,0,Current
LN506492,2025-09-01,15706.93,1035.87,1035.87,0,Current
LN506492,2025-10-01,14771.46,1035.87,1035.87,0,Current
LN506492,2025-11-01,13830.0,1035.87,1035.87,0,Current
LN506492,2025-12-01,12882.53,1035.87,1035.87,0,Current
LN506493,2025-01-01,18189.24,607.81,607.81,0,Current
LN506493,2025-02-01,17744.53,607.81,607.81,0,Current
LN506493,2025-03-01,17295.83,607.81,607.81,0,Current
LN506493,2025-04-01,16843.1,607.81,607.81,0,Current
LN506493,2025-05-01,16386.32,607.81,607.81,0,Current
LN506493,2025-06-01,15925.44,607.81,607.81,0,Current
LN506493,2025-07-01,15460.43,607.81,607.81,0,Current
LN506493,2025-08-01,14991.24,607.81,607.81,0,Current
LN506493,2025-09-01,14517.86,607.81,607.81,0,Current
LN506493,2025-10-01,14040.22,607.81,607.81,0,Current
LN506493,2025-11-01,13558.31,607.81,607.81,0,Current
LN506493,2025-12-01,13072.07,607.81,607.81,0,Current
LN506494,2025-01-01,8921.71,321.71,321.71,0,Current
LN506494,2025-02-01,8720.74,321.71,321.71,0,Current
LN506494,2025-03-01,8517.06,321.71,321.71,0,Current
LN506494,2025-04-01,8310.61,321.71,321.71,0,Current
LN506494,2025-05-01,8101.37,321.71,321.71,0,Current
LN506494,2025-06-01,7889.3,321.71,321.71,0,Current
LN506494,2025-07-01,7674.36,321.71,321.71,0,Current
LN506494,2025-08-01,7456.51,321.71,321.71,0,Current
LN506494,2025-09-01,7235.71,321.71,321.71,0,Current
LN506494,2025-10-01,7011.92,321.71,321.71,0,Current
LN506494,2025-11-01,6785.11,321.71,321.71,0,Current
LN506494,2025-12-01,6555.22,321.71,321.71,0,Current
LN506495,2025-09-01,9524.51,273.46,273.46,0,Current
LN506495,2025-10-01,9377.09,273.46,273.46,0,Current
LN506495,2025-11-01,9227.72,273.46,273.46,0,Current
LN506495,2025-12-01,9076.37,273.46,273.46,0,Current
LN506496,2024-10-01,14664.38,502.35,502.35,0,Current
LN506496,2024-11-01,14315.15,502.35,502.35,0,Current
LN506496,2024-12-01,13962.27,502.35,502.35,0,Current
LN506496,2025-01-01,13605.71,502.35,502.35,0,Current
LN506496,2025-02-01,13245.43,502.35,502.35,0,Current
LN506496,2025-03-01,12881.38,502.35,502.35,0,Current
LN506496,2025-04-01,12513.54,502.35,502.35,0,Current
LN506496,2025-05-01,12141.85,502.35,502.35,0,Current
LN506496,2025-06-01,11766.28,502.35,502.35,0,Current
LN506496,2025-07-01,11386.79,502.35,502.35,0,Current
LN506496,2025-08-01,11003.34,502.35,502.35,0,Current
LN506496,2025-09-01,10615.88,502.35,502.35,0,Current
LN506496,2025-10-01,10224.38,502.35,502.35,0,Current
LN506496,2025-11-01,9828.79,502.35,502.35,0,Current
LN506496,2025-12-01,9429.07,502.35,502.35,0,Current
LN506497,2025-08-01,12881.97,448.61,448.61,0,Current
LN506497,2025-09-01,12580.54,448.61,448.61,0,Current
LN506497,2025-10-01,12275.66,448.61,448.61,0,Current
LN506497,2025-11-01,11967.3,448.61,448.61,0,Current
LN506497,2025-12-01,11655.42,448.61,448.61,0,Current
LN506498,2024-03-01,7699.65,293.31,293.31,0,Current
LN506498,2024-04-01,7536.6,293.31,293.31,0,Current
LN506498,2024-05-01,7370.78,293.31,293.31,0,Current
LN506498,2024-06-01,7202.16,293.31,293.31,0,Current
LN506498,2024-07-01,7030.69,293.31,293.31,0,Current
LN506498,2024-08-01,6856.31,293.31,293.31,0,Current
LN506498,2024-09-01,6678.99,293.31,293.31,0,Current
LN506498,2024-10-01,6498.67,293.31,293.31,0,Current
LN506498,2024-11-01,6608.6,293.31,0.0,30,30DPD
LN506498,2024-12-01,6720.4,293.31,0.0,60,60DPD
LN506499,2025-06-01,10810.45,420.39,420.39,0,Current
LN506499,2025-07-01,10586.9,420.39,420.39,0,Current
LN506499,2025-08-01,10359.28,420.39,420.39,0,Current
LN506499,2025-09-01,10127.51,420.39,420.39,0,Current
LN506499,2025-10-01,9891.53,420.39,420.39,0,Current
LN506499,2025-11-01,9651.25,420.39,420.39,0,Current
LN506499,2025-12-01,9406.59,420.39,420.39,0,Current
LN506500,2025-11-01,46159.65,1042.32,1042.32,0,Current
LN506500,2025-12-01,0.0,1042.32,46159.65,0,Paid_Off
LN506501,2024-05-01,17038.27,414.71,414.71,0,Current
LN506501,2024-06-01,16844.07,414.71,414.71,0,Current
LN506501,2024-07-01,16647.35,414.71,414.71,0,Current
LN506501,2024-08-01,16448.08,414.71,414.71,0,Current
LN506501,2024-09-01,16246.24,414.71,414.71,0,Current
LN506501,2024-10-01,16041.78,414.71,414.71,0,Current
LN506501,2024-11-01,15834.68,414.71,414.71,0,Current
LN506501,2024-12-01,15624.9,414.71,414.71,0,Current
LN506501,2025-01-01,15412.4,414.71,414.71,0,Current
LN506501,2025-02-01,15197.15,414.71,414.71,0,Current
LN506501,2025-03-01,14979.12,414.71,414.71,0,Current
LN506501,2025-04-01,14758.26,414.71,414.71,0,Current
LN506501,2025-05-01,14534.55,414.71,414.71,0,Current
LN506501,2025-06-01,14307.94,414.71,414.71,0,Current
LN506501,2025-07-01,14078.4,414.71,414.71,0,Current
LN506501,2025-08-01,13845.89,414.71,414.71,0,Current
LN506501,2025-09-01,13610.37,414.71,414.71,0,Current
LN506501,2025-10-01,13371.8,414.71,414.71,0,Current
LN506501,2025-11-01,13130.14,414.71,414.71,0,Current
LN506501,2025-12-01,12885.36,414.71,414.71,0,Current
LN506502,2024-05-01,6360.32,164.78,164.78,0,Current
LN506502,2024-06-01,6249.71,164.78,164.78,0,Current
LN506502,2024-07-01,6138.16,164.78,164.78,0,Current
LN506502,2024-08-01,6025.65,164.78,164.78,0,Current
LN506502,2024-09-01,5912.19,164.78,164.78,0,Current
LN506502,2024-10-01,5797.77,164.78,164.78,0,Current
LN506502,2024-11-01,5682.36,164.78,164.78,0,Current
LN506502,2024-12-01,5565.98,164.78,164.78,0,Current
LN506502,2025-01-01,5448.6,164.78,164.78,0,Current
LN506502,2025-02-01,5330.23,164.78,164.78,0,Current
LN506502,2025-03-01,5210.84,164.78,164.78,0,Current
LN506502,2025-04-01,5090.44,164.78,164.78,0,Current
LN506502,2025-05-01,4969.01,164.78,164.78,0,Current
LN506502,2025-06-01,4846.55,164.78,164.78,0,Current
LN506502,2025-07-01,4723.05,164.78,164.78,0,Current
LN506502,2025-08-01,4598.49,164.78,164.78,0,Current
LN506502,2025-09-01,4472.88,164.78,164.78,0,Current
LN506502,2025-10-01,4346.19,164.78,164.78,0,Current
LN506502,2025-11-01,4218.43,164.78,164.78,0,Current
LN506502,2025-12-01,4089.57,164.78,164.78,0,Current
LN506503,2024-12-01,31314.33,1473.35,1473.35,0,Current
LN506503,2025-01-01,30050.26,1473.35,1473.35,0,Current
LN506503,2025-02-01,28777.75,1473.35,1473.35,0,Current
LN506503,2025-03-01,27496.73,1473.35,1473.35,0,Current
LN506503,2025-04-01,26207.15,1473.35,1473.35,0,Current
LN506503,2025-05-01,24908.95,1473.35,1473.35,0,Current
LN506503,2025-06-01,23602.07,1473.35,1473.35,0,Current
LN506503,2025-07-01,22286.46,1473.35,1473.35,0,Current
LN506503,2025-08-01,20962.06,1473.35,1473.35,0,Current
LN506503,2025-09-01,19628.81,1473.35,1473.35,0,Current
LN506503,2025-10-01,18286.64,1473.35,1473.35,0,Current
LN506503,2025-11-01,16935.51,1473.35,1473.35,0,Current
LN506503,2025-12-01,15575.35,1473.35,1473.35,0,Current
LN506504,2025-03-01,10246.28,283.43,283.43,0,Current
LN506504,2025-04-01,10080.69,283.43,283.43,0,Current
LN506504,2025-05-01,9913.19,283.43,283.43,0,Current
LN506504,2025-06-01,9743.76,283.43,283.43,0,Current
LN506504,2025-07-01,9572.38,283.43,283.43,0,Current
LN506504,2025-08-01,9399.03,283.43,283.43,0,Current
LN506504,2025-09-01,9223.69,283.43,283.43,0,Current
LN506504,2025-10-01,9046.33,283.43,283.43,0,Current
LN506504,2025-11-01,8866.94,283.43,283.43,0,Current
LN506504,2025-12-01,8685.48,283.43,283.43,0,Current
LN506505,2025-11-01,34395.3,1186.03,1186.03,0,Current
LN506505,2025-12-01,33581.89,1186.03,1186.03,0,Current
LN506506,2024-12-01,21655.01,1000.51,1000.51,0,Current
LN506506,2025-01-01,20765.48,1000.51,1000.51,0,Current
LN506506,2025-02-01,19871.39,1000.51,1000.51,0,Current
LN506506,2025-03-01,18972.72,1000.51,1000.51,0,Current
LN506506,2025-04-01,18069.45,1000.51,1000.51,0,Current
LN506506,2025-05-01,17161.54,1000.51,1000.51,0,Current
LN506506,2025-06-01,16248.99,1000.51,1000.51,0,Current
LN506506,2025-07-01,15331.75,1000.51,1000.51,0,Current
LN506506,2025-08-01,14409.82,1000.51,1000.51,0,Current
LN506506,2025-09-01,13483.16,1000.51,1000.51,0,Current
LN506506,2025-10-01,12551.75,1000.51,1000.51,0,Current
LN506506,2025-11-01,11615.57,1000.51,1000.51,0,Current
LN506506,2025-12-01,10674.59,1000.51,1000.51,0,Current
LN506507,2025-07-01,3213.7,77.98,77.98,0,Current
LN506507,2025-08-01,3176.94,77.98,77.98,0,Current
LN506507,2025-09-01,3139.7,77.98,77.98,0,Current
LN506507,2025-10-01,3101.99,77.98,77.98,0,Current
LN506507,2025-11-01,3063.79,77.98,77.98,0,Current
LN506507,2025-12-01,3025.1,77.98,77.98,0,Current
LN506508,2024-10-01,4787.57,262.13,262.13,0,Current
LN506508,2024-11-01,4621.87,262.13,262.13,0,Current
LN506508,2024-12-01,4452.83,262.13,262.13,0,Current
LN506508,2025-01-01,4280.39,262.13,262.13,0,Current
LN506508,2025-02-01,4104.47,262.13,262.13,0,Current
LN506508,2025-03-01,3925.02,262.13,262.13,0,Current
LN506508,2025-04-01,3741.94,262.13,262.13,0,Current
LN506508,2025-05-01,3555.18,262.13,262.13,0,Current
LN506508,2025-06-01,3364.66,262.13,262.13,0,Current
LN506508,2025-07-01,3170.3,262.13,262.13,0,Current
LN506508,2025-08-01,2972.02,262.13,262.13,0,Current
LN506508,2025-09-01,2769.75,262.13,262.13,0,Current
LN506508,2025-10-01,2563.41,262.13,262.13,0,Current
LN506508,2025-11-01,2352.91,262.13,262.13,0,Current
LN506508,2025-12-01,2138.18,262.13,262.13,0,Current
LN506509,2025-02-01,13370.1,683.94,683.94,0,Current
LN506509,2025-03-01,12873.34,683.94,683.94,0,Current
LN506509,2025-04-01,12369.63,683.94,683.94,0,Current
LN506509,2025-05-01,11858.86,683.94,683.94,0,Current
LN506509,2025-06-01,11340.95,683.94,683.94,0,Current
LN506509,2025-07-01,10815.78,683.94,683.94,0,Current
LN506509,2025-08-01,10283.26,683.94,683.94,0,Current
LN506509,2025-09-01,9743.29,683.94,683.94,0,Current
LN506509,2025-10-01,9195.75,683.94,683.94,0,Current
LN506509,2025-11-01,8640.55,683.94,683.94,0,Current
LN506509,2025-12-01,8077.58,683.94,683.94,0,Current
LN506510,2024-06-01,17222.03,574.67,574.67,0,Current
LN506510,2024-07-01,16800.35,574.67,574.67,0,Current
LN506510,2024-08-01,16374.92,574.67,574.67,0,Current
LN506510,2024-09-01,15945.72,574.67,574.67,0,Current
LN506510,2024-10-01,15512.7,574.67,574.67,0,Current
LN506510,2024-11-01,15075.83,574.67,574.67,0,Current
LN506510,2024-12-01,14635.09,574.67,574.67,0,Current
LN506510,2025-01-01,14190.43,574.67,574.67,0,Current
LN506510,2025-02-01,13741.81,574.67,574.67,0,Current
LN506510,2025-03-01,13289.22,574.67,574.67,0,Current
LN506510,2025-04-01,12832.6,574.67,574.67,0,Current
LN506510,2025-05-01,12371.93,574.67,574.67,0,Current
LN506510,2025-06-01,11907.16,574.67,574.67,0,Current
LN506510,2025-07-01,11438.27,574.67,574.67,0,Current
LN506510,2025-08-01,10965.21,574.67,574.67,0,Current
LN506510,2025-09-01,10487.94,574.67,574.67,0,Current
LN506510,2025-10-01,10006.44,574.67,574.67,0,Current
LN506510,2025-11-01,9520.66,574.67,574.67,0,Current
LN506510,2025-12-01,9030.57,574.67,574.67,0,Current
LN506511,2025-02-01,18689.4,757.32,757.32,0,Current
LN506511,2025-03-01,18321.28,757.32,757.32,0,Current
LN506511,2025-04-01,17945.5,757.32,757.32,0,Current
LN506511,2025-05-01,17561.9,757.32,757.32,0,Current
LN506511,2025-06-01,17170.31,757.32,757.32,0,Current
LN506511,2025-07-01,17527.88,757.32,0.0,30,30DPD
LN506511,2025-08-01,17892.89,757.32,0.0,60,60DPD
LN506511,2025-09-01,18265.51,757.32,0.0,90,90DPD
LN506512,2025-10-01,22917.54,702.63,702.63,0,Current
LN506512,2025-11-01,23292.43,702.63,0.0,30,30DPD
LN506513,2024-09-01,12663.62,271.59,271.59,0,Current
LN506513,2024-10-01,12495.87,271.59,271.59,0,Current
LN506513,2024-11-01,12326.74,271.59,271.59,0,Current
LN506513,2024-12-01,12156.23,271.59,271.59,0,Current
LN506513,2025-01-01,11984.32,271.59,271.59,0,Current
LN506513,2025-02-01,11811.01,271.59,271.59,0,Current
LN506513,2025-03-01,11636.27,271.59,271.59,0,Current
LN506513,2025-04-01,11460.09,271.59,271.59,0,Current
LN506513,2025-05-01,11282.48,271.59,271.59,0,Current
LN506513,2025-06-01,11103.4,271.59,271.59,0,Current
LN506513,2025-07-01,10922.86,271.59,271.59,0,Current
LN506513,2025-08-01,10740.84,271.59,271.59,0,Current
LN506513,2025-09-01,10557.32,271.59,271.59,0,Current
LN506513,2025-10-01,10372.3,271.59,271.59,0,Current
LN506513,2025-11-01,10185.77,271.59,271.59,0,Current
LN506513,2025-12-01,9997.7,271.59,271.59,0,Current
LN506514,2025-09-01,6556.33,239.31,239.31,0,Current
LN506514,2025-10-01,6410.61,239.31,239.31,0,Current
LN506514,2025-11-01,6262.82,239.31,239.31,0,Current
LN506514,2025-12-01,6112.91,239.31,239.31,0,Current
LN506515,2025-09-01,11431.29,278.12,278.12,0,Current
LN506515,2025-10-01,11300.92,278.12,278.12,0,Current
LN506515,2025-11-01,11168.87,278.12,278.12,0,Current
LN506515,2025-12-01,11035.1,278.12,278.12,0,Current
LN506516,2025-03-01,5260.41,137.78,137.78,0,Current
LN506516,2025-04-01,5170.02,137.78,137.78,0,Current
LN506516,2025-05-01,5078.82,137.78,137.78,0,Current
LN506516,2025-06-01,4986.79,137.78,137.78,0,Current
LN506516,2025-07-01,4893.93,137.78,137.78,0,Current
LN506516,2025-08-01,4800.24,137.78,137.78,0,Current
LN506516,2025-09-01,4705.7,137.78,137.78,0,Current
LN506516,2025-10-01,4610.31,137.78,137.78,0,Current
LN506516,2025-11-01,4514.06,137.78,137.78,0,Current
LN506516,2025-12-01,4416.94,137.78,137.78,0,Current
LN506517,2025-10-01,11374.13,609.1,609.1,0,Current
LN506517,2025-11-01,10971.09,609.1,609.1,0,Current
LN506517,2025-12-01,10560.75,609.1,609.1,0,Current
LN506518,2025-09-01,25453.8,736.38,736.38,0,Current
LN506518,2025-10-01,25223.1,736.38,736.38,0,Current
LN506518,2025-11-01,24987.82,736.38,736.38,0,Current
LN506518,2025-12-01,24747.86,736.38,736.38,0,Current
LN506519,2025-05-01,29498.74,964.92,964.92,0,Current
LN506519,2025-06-01,29110.02,964.92,964.92,0,Current
LN506519,2025-07-01,28713.72,964.92,964.92,0,Current
LN506519,2025-08-01,28309.68,964.92,964.92,0,Current
LN506519,2025-09-01,27897.74,964.92,964.92,0,Current
LN506519,2025-10-01,27477.75,964.92,964.92,0,Current
LN506519,2025-11-01,27049.57,964.92,964.92,0,Current
LN506519,2025-12-01,26613.01,964.92,964.92,0,Current
LN506520,2025-11-01,10765.05,380.37,380.37,0,Current
LN506520,2025-12-01,10517.09,380.37,380.37,0,Current
LN506521,2025-12-01,16910.79,469.21,469.21,0,Current
LN506522,2024-08-01,6858.03,262.54,262.54,0,Current
LN506522,2024-09-01,6713.62,262.54,262.54,0,Current
LN506522,2024-10-01,6566.73,262.54,262.54,0,Current
LN506522,2024-11-01,6679.84,262.54,0.0,30,30DPD
LN506523,2025-07-01,21672.78,1170.21,1170.21,0,Current
LN506523,2025-08-01,20911.46,1170.21,1170.21,0,Current
LN506523,2025-09-01,20135.78,1170.21,1170.21,0,Current
LN506523,2025-10-01,19345.47,1170.21,1170.21,0,Current
LN506523,2025-11-01,19710.45,1170.21,0.0,30,30DPD
LN506524,2024-12-01,9325.11,339.58,339.58,0,Current
LN506524,2025-01-01,9117.33,339.58,339.58,0,Current
LN506524,2025-02-01,8906.6,339.58,339.58,0,Current
LN506524,2025-03-01,8692.9,339.58,339.58,0,Current
LN506524,2025-04-01,8476.18,339.58,339.58,0,Current
LN506524,2025-05-01,8256.4,339.58,339.58,0,Current
LN506524,2025-06-01,8033.51,339.58,339.58,0,Current
LN506524,2025-07-01,7807.47,339.58,339.58,0,Current
LN506524,2025-08-01,7578.24,339.58,339.58,0,Current
LN506524,2025-09-01,7345.76,339.58,339.58,0,Current
LN506524,2025-10-01,7110.0,339.58,339.58,0,Current
LN506524,2025-11-01,6870.91,339.58,339.58,0,Current
LN506524,2025-12-01,6628.44,339.58,339.58,0,Current
LN506525,2025-08-01,11213.31,286.16,286.16,0,Current
LN506525,2025-09-01,11015.08,286.16,286.16,0,Current
LN506525,2025-10-01,10815.3,286.16,286.16,0,Current
LN506525,2025-11-01,10613.95,286.16,286.16,0,Current
LN506525,2025-12-01,10411.02,286.16,286.16,0,Current
LN506526,2024-04-01,18844.49,1009.6,1009.6,0,Current
LN506526,2024-05-01,18177.07,1009.6,1009.6,0,Current
LN506526,2024-06-01,17497.54,1009.6,1009.6,0,Current
LN506526,2024-07-01,17815.26,1009.6,0.0,30,30DPD
LN506526,2024-08-01,18138.76,1009.6,0.0,60,60DPD
LN506526,2024-09-01,18468.13,1009.6,0.0,90,90DPD
LN506527,2025-01-01,11066.67,432.57,432.57,0,Current
LN506527,2025-02-01,10839.2,432.57,432.57,0,Current
LN506527,2025-03-01,10607.52,432.57,432.57,0,Current
LN506527,2025-04-01,10371.54,432.57,432.57,0,Current
LN506527,2025-05-01,10131.19,432.57,432.57,0,Current
LN506527,2025-06-01,9886.39,432.57,432.57,0,Current
LN506527,2025-07-01,9637.04,432.57,432.57,0,Current
LN506527,2025-08-01,9383.08,432.57,432.57,0,Current
LN506527,2025-09-01,9124.41,432.57,432.57,0,Current
LN506527,2025-10-01,8860.95,432.57,432.57,0,Current
LN506527,2025-11-01,8592.6,432.57,432.57,0,Current
LN506527,2025-12-01,8319.28,432.57,432.57,0,Current
LN506528,2025-02-01,17523.27,572.71,572.71,0,Current
LN506528,2025-03-01,17292.11,572.71,572.71,0,Current
LN506528,2025-04-01,17056.46,572.71,572.71,0,Current
LN506528,2025-05-01,16816.21,572.71,572.71,0,Current
LN506528,2025-06-01,16571.27,572.71,572.71,0,Current
LN506528,2025-07-01,16321.56,572.71,572.71,0,Current
LN506528,2025-08-01,16066.99,572.71,572.71,0,Current
LN506528,2025-09-01,15807.45,572.71,572.71,0,Current
LN506528,2025-10-01,15542.85,572.71,572.71,0,Current
LN506528,2025-11-01,15273.1,572.71,572.71,0,Current
LN506528,2025-12-01,14998.09,572.71,572.71,0,Current
LN506529,2024-12-01,11538.71,339.04,339.04,0,Current
LN506529,2025-01-01,11364.96,339.04,339.04,0,Current
LN506529,2025-02-01,11188.72,339.04,339.04,0,Current
LN506529,2025-03-01,11009.96,339.04,339.04,0,Current
LN506529,2025-04-01,10828.64,339.04,339.04,0,Current
LN506529,2025-05-01,10644.72,339.04,339.04,0,Current
LN506529,2025-06-01,10458.16,339.04,339.04,0,Current
LN506529,2025-07-01,10268.94,339.04,339.04,0,Current
LN506529,2025-08-01,10077.0,339.04,339.04,0,Current
LN506529,2025-09-01,9882.31,339.04,339.04,0,Current
LN506529,2025-10-01,9684.84,339.04,339.04,0,Current
LN506529,2025-11-01,9484.53,339.04,339.04,0,Current
LN506529,2025-12-01,9281.36,339.04,339.04,0,Current
LN506530,2025-11-01,17015.44,466.77,466.77,0,Current
LN506530,2025-12-01,16737.82,466.77,466.77,0,Current
LN506531,2024-09-01,13614.21,435.72,435.72,0,Current
LN506531,2024-10-01,13266.18,435.72,435.72,0,Current
LN506531,2024-11-01,12915.92,435.72,435.72,0,Current
LN506531,2024-12-01,12563.4,435.72,435.72,0,Current
LN506531,2025-01-01,12208.61,435.72,435.72,0,Current
LN506531,2025-02-01,11851.53,435.72,435.72,0,Current
LN506531,2025-03-01,11492.16,435.72,435.72,0,Current
LN506531,2025-04-01,11130.47,435.72,435.72,0,Current
LN506531,2025-05-01,10766.44,435.72,435.72,0,Current
LN506531,2025-06-01,10400.08,435.72,435.72,0,Current
LN506531,2025-07-01,10031.35,435.72,435.72,0,Current
LN506531,2025-08-01,9660.25,435.72,435.72,0,Current
LN506531,2025-09-01,9286.76,435.72,435.72,0,Current
LN506531,2025-10-01,8910.86,435.72,435.72,0,Current
LN506531,2025-11-01,8532.54,435.72,435.72,0,Current
LN506531,2025-12-01,8151.79,435.72,435.72,0,Current
LN506532,2025-03-01,24453.36,576.3,576.3,0,Current
LN506532,2025-04-01,24163.37,576.3,576.3,0,Current
LN506532,2025-05-01,23869.99,576.3,576.3,0,Current
LN506532,2025-06-01,23573.16,576.3,576.3,0,Current
LN506532,2025-07-01,23272.87,576.3,576.3,0,Current
LN506532,2025-08-01,22969.05,576.3,576.3,0,Current
LN506532,2025-09-01,22661.68,576.3,576.3,0,Current
LN506532,2025-10-01,22350.71,576.3,576.3,0,Current
LN506532,2025-11-01,22036.1,576.3,576.3,0,Current
LN506532,2025-12-01,21717.81,576.3,576.3,0,Current
LN506533,2024-12-01,9353.66,339.46,339.46,0,Current
LN506533,2025-01-01,9144.45,339.46,339.46,0,Current
LN506533,2025-02-01,8932.33,339.46,339.46,0,Current
LN506533,2025-03-01,8717.25,339.46,339.46,0,Current
LN506533,2025-04-01,8499.18,339.46,339.46,0,Current
LN506533,2025-05-01,8278.07,339.46,339.46,0,Current
LN506533,2025-06-01,8053.88,339.46,339.46,0,Current
LN506533,2025-07-01,7826.57,339.46,339.46,0,Current
LN506533,2025-08-01,7596.1,339.46,339.46,0,Current
LN506533,2025-09-01,7362.41,339.46,339.46,0,Current
LN506533,2025-10-01,7125.48,339.46,339.46,0,Current
LN506533,2025-11-01,6885.24,339.46,339.46,0,Current
LN506533,2025-12-01,6641.65,339.46,339.46,0,Current
LN506534,2025-01-01,20096.3,538.0,538.0,0,Current
LN506534,2025-02-01,19759.26,538.0,538.0,0,Current
LN506534,2025-03-01,19418.86,538.0,538.0,0,Current
LN506534,2025-04-01,19075.04,538.0,538.0,0,Current
LN506534,2025-05-01,18727.79,538.0,538.0,0,Current
LN506534,2025-06-01,18377.07,538.0,538.0,0,Current
LN506534,2025-07-01,18022.84,538.0,538.0,0,Current
LN506534,2025-08-01,17665.07,538.0,538.0,0,Current
LN506534,2025-09-01,17303.72,538.0,538.0,0,Current
LN506534,2025-10-01,16938.76,538.0,538.0,0,Current
LN506534,2025-11-01,16570.15,538.0,538.0,0,Current
LN506534,2025-12-01,16197.85,538.0,538.0,0,Current
LN506535,2025-03-01,13640.13,306.01,306.01,0,Current
LN506535,2025-04-01,13468.59,306.01,306.01,0,Current
LN506535,2025-05-01,13295.36,306.01,306.01,0,Current
LN506535,2025-06-01,13120.42,306.01,306.01,0,Current
LN506535,2025-07-01,12943.76,306.01,306.01,0,Current
LN506535,2025-08-01,12765.35,306.01,306.01,0,Current
LN506535,2025-09-01,12585.18,306.01,306.01,0,Current
LN506535,2025-10-01,12403.24,306.01,306.01,0,Current
LN506535,2025-11-01,12219.51,306.01,306.01,0,Current
